"user_id","rank","artist","genres","artist_url","timeframe"
"12153521253",47,OneRepublic,dance pop; neo mellow; piano rock; pop; pop rock,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ,Long
"12153521253",48,The Piano Guys,bow pop; classify,https://open.spotify.com/artist/0jW6R8CVyVohuUJVcuweDI,Long
"12153521253",49,Hunter Hayes,contemporary country; country; country road; modern country rock; neo mellow; pop; pop rock; post-teen pop,https://open.spotify.com/artist/7H6dkUChT5EoOQtUVMg4cN,Long
"12153521253",1,Lauv,electropop; pop; post-teen pop,https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv,Short
"12153521253",2,Daniel Caesar,canadian contemporary r&b; pop,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Short
"12153521253",3,The 1975,modern alternative rock; modern rock; nu gaze; pop; rock,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,Short
"12120382831",22,Idealism,chillhop; lo-fi beats,https://open.spotify.com/artist/6YJ4EgQzDfJnIHRbqIHAdD,Short
"12120382831",23,Kygo,edm; pop; pop dance; tropical house,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4,Short
"12120382831",24,Ekali,canadian electronic; edm; electro house; electronic trap; electropop; future bass; indie electropop; pop; pop dance; pop edm; vapor soul; vapor twitch,https://open.spotify.com/artist/0Y0QSi6lz1bPik5Ffjr8sd,Short
"12120382831",25,Saib,chillhop; japanese chillhop; lo-fi beats,https://open.spotify.com/artist/6N4HlHINMvoTyAL0yhBUCk,Short
"12120382831",26,WYS,lo-fi beats,https://open.spotify.com/artist/2CiO7xWdwPMDlVwlt9qa1f,Short
"12120382831",27,Daniel Caesar,canadian contemporary r&b; pop,https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA,Short
"12120382831",28,Mac Miller,hip hop; pittsburgh rap; rap,https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U,Short
"12120382831",29,BROCKHAMPTON,boy band; hip hop; rap; underground hip hop,https://open.spotify.com/artist/1Bl6wpkWCQ4KVgnASpvzzA,Short
"12120382831",30,Childish Gambino,atl hip hop; hip hop; pop rap; rap,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,Short
"12120382831",31,Kupla,lo-fi beats,https://open.spotify.com/artist/7daSp9zXk1dmqNxwKFkL35,Short
"12120382831",32,Vince Staples,conscious hip hop; escape room; hip hop; rap; underground hip hop,https://open.spotify.com/artist/68kEuyFKyqrdQQLLsmiatm,Short
"12120382831",33,Zedd,complextro; dance pop; edm; electro house; electropop; german techno; pop; pop dance; post-teen pop; tropical house,https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq,Short
"12120382831",1,Jay Chou,c-pop; mandopop; taiwan pop; zhongguo feng,https://open.spotify.com/artist/2elBjNSdBE2Y3f0j1mjrql,Medium
"12120382831",2,blink-182,pop punk; punk; socal pop punk,https://open.spotify.com/artist/6FBDaR13swtiWwGhX1WQsP,Medium
"12120382831",3,Kanye West,chicago rap; rap,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,Medium
"12120382831",4,San Holo,edm; electro house; electronic trap; electropop; future bass; pop dance; pop edm; vapor twitch,https://open.spotify.com/artist/0jNDKefhfSbLR9sFvcPLHo,Medium
"12120382831",5,Joji,alternative r&b; viral pop,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,Medium
"12120382831",6,Gorillaz,alternative hip hop,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,Medium
"12120382831",7,ILLENIUM,edm; electropop; melodic dubstep; pop; pop dance; tropical house,https://open.spotify.com/artist/45eNHdiiabvmbp4erw26rg,Medium
"12120382831",8,Frank Ocean,alternative r&b; hip hop; lgbtq+ hip hop; neo soul; pop,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,Medium
"12120382831",9,Sum 41,alternative metal; canadian pop punk; canadian punk; nu metal; pop punk; punk,https://open.spotify.com/artist/0qT79UgT5tY4yudH9VfsdT,Medium
"12120382831",10,My Chemical Romance,emo; pop punk,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,Medium
"12120382831",11,Coldplay,permanent wave; pop,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,Medium
"12120382831",12,Kid Cudi,ohio hip hop; pop rap; rap,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,Medium
"12120382831",13,The Weeknd,canadian contemporary r&b; canadian pop; pop,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,Medium
"12120382831",14,EDEN,electropop; indie poptimism; modern rock; pop,https://open.spotify.com/artist/1t20wYnTiAT0Bs7H1hv9Wt,Medium
"12120382831",15,"Tyler, The Creator",hip hop; rap,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,Medium
"12120382831",16,Childish Gambino,atl hip hop; hip hop; pop rap; rap,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,Medium
"12120382831",17,Calvin Harris,dance pop; edm; electro house; house; pop; pop dance; progressive house; uk dance,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,Medium
